fac1,fac2,c,dpt
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/jklinger,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/srounds,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/jreichne,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/smonagha,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/lbrossay,2,http://vivo.brown.edu/individual/org-brown-univ-dept54
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/aayalaph,42,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/cschung,9,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/jmachan,http://vivo.brown.edu/individual/mbelandm,1,http://vivo.brown.edu/individual/org-brown-univ-dept229
http://vivo.brown.edu/individual/jmachan,http://vivo.brown.edu/individual/cjohanso,1,http://vivo.brown.edu/individual/org-brown-univ-dept240
http://vivo.brown.edu/individual/jmachan,http://vivo.brown.edu/individual/jedonahu,1,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/jmachan,http://vivo.brown.edu/individual/bfleming,2,http://vivo.brown.edu/individual/org-brown-univ-dept85
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/cschung,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/fluksmd,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/arsalomo,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/eoharrin,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/yguan,1,http://vivo.brown.edu/individual/org-brown-univ-dept85
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/jlomas,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/cf5,2,http://vivo.brown.edu/individual/org-brown-univ-dept75
http://vivo.brown.edu/individual/jreichne,http://vivo.brown.edu/individual/aayalaph,5,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/kh9,http://vivo.brown.edu/individual/dgolijan,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/kh9,http://vivo.brown.edu/individual/gpareek,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/kh9,http://vivo.brown.edu/individual/edere,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/kh9,http://vivo.brown.edu/individual/kboekelh,4,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/atrivedi,1,http://vivo.brown.edu/individual/org-brown-univ-dept263
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/pmazzagl,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/vmor,2,http://vivo.brown.edu/individual/org-brown-univ-dept263
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/wcwu,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/ceatonmd,6,http://vivo.brown.edu/individual/org-brown-univ-dept284
http://vivo.brown.edu/individual/pmazzagl,http://vivo.brown.edu/individual/mvezerid,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/rabid,http://vivo.brown.edu/individual/rc30,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/rabid,http://vivo.brown.edu/individual/jf32,3,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/rabid,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/jf32,34,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/aayalaph,12,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/jlomas,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/cschung,5,http://vivo.brown.edu/individual/org-brown-univ-dept36
